text_id,prompt_id,model,generated_text,reference_text,coherence,style,surprise,human_likeness,n_ratings,coherence_norm,style_norm,surprise_norm,human_likeness_norm,distinct_1,rep_uni,self_bleu,H_hum,Creatividad_C
40,4,humano,"En la cubierta del buque, alguien susurró el nombre de un tesoro perdido. ""La Corona de Aethelred"". El sonido se deslizó entre las sogas y el viento salado, erizando la piel de la tripulación. Se suponía que la tripulación del ""Serpiente de Mar"" era una banda de mercenarios experimentados, endurecidos por las tormentas y los enfrentamientos, pero la mención de ese nombre los hizo estremecerse. Había leyendas de que el oro de esa corona no traía fortuna, sino una maldición que se aferraba a sus dueños. El capitán, un hombre llamado Ronan de barba gris y ojos cansados, se acercó al grumete que había pronunciado el nombre. ""Eso es cosa de cuentos de viejas, chico. Te lo advierto, no hables más de lo que no sabes"". Pero el grumete, en lugar de asustarse, señaló hacia el horizonte con un dedo tembloroso. En la distancia, donde el cielo se unía con el mar, una luz verde parpadeó y se desvaneció. No era un faro ni una estrella, sino un destello que los marineros creían que era la señal de Aethelred, llamando a los codiciosos para que se unieran a la tripulación de su navío fantasma. La expedición, que había sido contratada para transportar especias, de repente se había convertido en un viaje en busca de una leyenda, y el capitán sabía que esa luz no los dejaría en paz hasta que el tesoro fuera encontrado, o la tripulación se perdiera en el intento.",,3.0,4.5,3.5,0.5,2,0.5,0.875,0.625,0.5,0.6074380165289256,0.3925619834710744,0.12199127494559966,0.625,0.5396087237451095
41,5,ChatGPT,"El cráneo tallado mostraba una inscripción que nadie pudo leer. Se apoyaba sobre un lecho de musgo húmedo, en el silencio profundo de la cueva, y la luz que se filtraba por una grieta en la roca parecía temer rozar sus contornos, como si reconociera en ellos un misterio demasiado antiguo para ser desvelado. Los exploradores se inclinaron, sosteniendo sus lámparas con manos temblorosas. Cada línea grabada parecía moverse bajo el parpadeo de la llama, y un olor a tierra mojada y a tiempo olvidado ascendía de aquel objeto, penetrando en la memoria como un sueño inquietante. Nadie habló; el cráneo parecía absorber sus voces, dejando en su lugar un murmullo apenas perceptible, un latido que resonaba en los huesos mismos de quienes se atrevieron a contemplarlo. Uno de ellos, el más anciano, tanteó con delicadeza la superficie rugosa y, al contacto de sus dedos, un estremecimiento recorrió la cueva. Sintió, con claridad inesperada, que aquel objeto no era únicamente un vestigio de muerte, sino un testigo de secretos que los hombres habían intentado ocultar con temor y reverencia. Durante un instante, la cueva pareció extenderse más allá de sus límites, y los ecos del pasado acudieron en oleadas: voces, pasos, ritos y cantos que ningún ser vivo había escuchado jamás. Y aunque nadie podía descifrar la inscripción, todos comprendieron que aquel cráneo no aguardaba lectores, sino guardianes, y que su misterio, tan insondable como la noche, estaba dispuesto a permanecer intacto hasta que los hombres aprendieran a oír con algo más que los oídos.",,5.0,4.5,4.0,1.0,2,1.0,0.875,0.75,1.0,0.6588235294117647,0.3411764705882353,0.09548928854919855,0.90625,0.868788171701925
42,5,ChatGPT,"El cráneo tallado mostraba una inscripción que nadie pudo leer. Su superficie, pulida por el tiempo y oscura como la madera mojada, reflejaba una luz pálida que parecía brotar del propio hueso. Cada surco de las letras, profundas y entrelazadas, evocaba símbolos que pertenecían a un idioma olvidado, como si fueran ecos de voces que el mundo había decidido silenciar. Los eruditos que se reunieron en torno a él hablaban en susurros, temerosos de perturbar algo más antiguo que sus propios conocimientos. Los dedos temblorosos recorrían los contornos del cráneo, sintiendo en cada curva una vibración sutil, como si el objeto respirara y recordara secretos que ningún hombre debía conocer. En el aire flotaba un olor extraño, mezcla de tierra húmeda, incienso y pólvora vieja, que hacía que la sala pareciera un umbral entre la vida y la memoria de los muertos. A medida que la noche se adentraba en la ciudad, la sombra del cráneo se alargaba sobre los muros, proyectando figuras que parecían moverse con voluntad propia. Se escuchó un leve murmullo, casi un canto, que nadie pudo ubicar, y los presentes sintieron un estremecimiento que los obligó a inclinar la cabeza, en reverencia o en miedo, ante el misterio que aquel cráneo encerraba. Alguien, finalmente, se atrevió a pronunciar las primeras palabras en un idioma que creían inventado; y en ese instante, las letras comenzaron a brillar tenuemente, como si despertaran después de siglos, y la sensación de que lo imposible se hallaba al alcance de la mano llenó la estancia con un temblor silencioso y solemne.","El cráneo tallado mostraba una inscripción que nadie pudo leer. Su superficie, bruñida por el tiempo y el tacto de manos que ya eran polvo, brillaba con un fulgor opaco, semejante al del marfil que ha conocido demasiadas sombras. Fue hallado en las ruinas de un monasterio olvidado, bajo una losa fracturada que olía a incienso y humedad de siglos. Los aldeanos lo llevaron al doctor Melquíades, hombre de letras y supersticiones, quien lo examinó a la luz incierta de una lámpara de aceite. No es escritura humana murmuró, con voz que parecía temer el eco de sus propias palabras. La inscripción serpenteba alrededor del hueso con una cadencia casi musical, como si un pensamiento prohibido se hubiese grabado allí para resistir al olvido. Quienes la contemplaban demasiado tiempo decían sentir una leve presión en las sienes, un zumbido, un llamado remoto. Esa noche, Melquíades soñó con un coro de voces sin boca que repetía las líneas del cráneo, y al despertar descubrió, en el espejo, los mismos signos marcados sobre su piel. Intentó borrarlos con agua, luego con vino, pero los trazos se hundían cada vez más, como raíces. Al tercer día, desapareció sin dejar rastro. El cráneo fue hallado nuevamente, en el mismo sitio donde se lo había encontrado, y la inscripción dicen los pocos que se atrevieron a mirarla había cambiado. Ahora mostraba un nombre. Nadie se atrevió a pronunciarlo, pero algunos juraron que, al caer la noche, el eco del monasterio murmuraba aquel nombre en un idioma que el mundo ya había olvidado.",5.0,5.0,4.5,1.0,2,1.0,1.0,0.875,1.0,0.6615384615384615,0.3384615384615385,0.09548926505635338,0.96875,0.9098204162194986
43,5,DeepSeek-V3,"El cráneo tallado mostraba una inscripción que nadie pudo leer. Don Anselmo, con sus ojos fatigados por décadas de descifrar manuscritos olvidados, pasó yermo el dedo por los surcos profundos, sintiendo la frialdad de la piedra y el eco de un cincel ancestral. Los caracteres no se asemejaban a ningún alfabeto conocido; eran curvas que se retorcían como raíces enfurecidas, espirales que devoraban su propia cola, ángulos agudos que parecían gritar. Una luz trémula de la vela hizo que las sombras danzaran en las cuencas vacías, y por un instante, el sabio juró que aquellos trazos se rearrumaban, formando un ojo que lo miraba fijamente desde el abismo del tiempo. Un escalofrío, repentino y hondo, le recorrió el espinazo. No era el miedo a lo desconocido, sino la certeza terrible de que el mensaje, por fin, estaba siendo comprendido. No por su mente erudita, sino por algo más antiguo y primitivo que anidaba en lo más recóndito de su ser. Una sed de horizontes yertos y mares sin nombre le abrasó la garganta. Sin poder apartar la mirada, don Anselmo alzó inconscientemente la mano hacia su propia sien, y sus dedos encontraron, con pavorosa familiaridad, la misma curva imposible que estaba grabada en la frente lisa del cráneo.","El cráneo tallado mostraba una inscripción que nadie pudo leer. Su superficie, bruñida por el tiempo y el tacto de manos que ya eran polvo, brillaba con un fulgor opaco, semejante al del marfil que ha conocido demasiadas sombras. Fue hallado en las ruinas de un monasterio olvidado, bajo una losa fracturada que olía a incienso y humedad de siglos. Los aldeanos lo llevaron al doctor Melquíades, hombre de letras y supersticiones, quien lo examinó a la luz incierta de una lámpara de aceite. No es escritura humana murmuró, con voz que parecía temer el eco de sus propias palabras. La inscripción serpenteba alrededor del hueso con una cadencia casi musical, como si un pensamiento prohibido se hubiese grabado allí para resistir al olvido. Quienes la contemplaban demasiado tiempo decían sentir una leve presión en las sienes, un zumbido, un llamado remoto. Esa noche, Melquíades soñó con un coro de voces sin boca que repetía las líneas del cráneo, y al despertar descubrió, en el espejo, los mismos signos marcados sobre su piel. Intentó borrarlos con agua, luego con vino, pero los trazos se hundían cada vez más, como raíces. Al tercer día, desapareció sin dejar rastro. El cráneo fue hallado nuevamente, en el mismo sitio donde se lo había encontrado, y la inscripción dicen los pocos que se atrevieron a mirarla había cambiado. Ahora mostraba un nombre. Nadie se atrevió a pronunciarlo, pero algunos juraron que, al caer la noche, el eco del monasterio murmuraba aquel nombre en un idioma que el mundo ya había olvidado.",5.0,4.0,4.5,0.5,2,1.0,0.75,0.875,0.5,0.7019230769230769,0.29807692307692313,0.07556649407710188,0.78125,0.7979876627230411
44,5,DeepSeek-V3,"El cráneo tallado mostraba una inscripción que nadie pudo leer. Don Anselmo, con sus ojos fatigados por los años y el estudio, pasó yugo los dedos por la superficie pulida, sintiendo la profundidad de los surcos que formaban una escritura de curvas imposibles y ángulos antinaturales. La luz de la vela danzaba sobre la calavera, haciendo que las sombras en los grabados se retorcieran como seres vivos. No es ogámico, ni fenicio, ni de lengua humana alguna murmuró para sus adentros, con un respeto que le helaba la sangre. Desde el rincón de la biblioteca, el silencio se hizo tan denso que el crepitar de la cera sonó como un disparo. Y entonces, una música lejana, semejante al rumor de un caracol marino puesto en el oído, pareció emanar del hueso mismo. No era un sonido para los oídos, sino una vibración que resonaba directamente en el alma, despertando ecos de un pasado tan remoto que aún no tenía nombre. Los libros que rodeaban el cráneo, polvorientos y graves, parecieron inclinarse hacia él, como árboles ante un viento repentino. Don Anselmo retrocedió, comprendiendo de pronto que aquella inscripción no estaba hecha para ser leída, sino para ser recordada. Y que al intentar descifrarla, había despertado algo que dormía desde antes de los tiempos.","El cráneo tallado mostraba una inscripción que nadie pudo leer. Su superficie, bruñida por el tiempo y el tacto de manos que ya eran polvo, brillaba con un fulgor opaco, semejante al del marfil que ha conocido demasiadas sombras. Fue hallado en las ruinas de un monasterio olvidado, bajo una losa fracturada que olía a incienso y humedad de siglos. Los aldeanos lo llevaron al doctor Melquíades, hombre de letras y supersticiones, quien lo examinó a la luz incierta de una lámpara de aceite. No es escritura humana murmuró, con voz que parecía temer el eco de sus propias palabras. La inscripción serpenteba alrededor del hueso con una cadencia casi musical, como si un pensamiento prohibido se hubiese grabado allí para resistir al olvido. Quienes la contemplaban demasiado tiempo decían sentir una leve presión en las sienes, un zumbido, un llamado remoto. Esa noche, Melquíades soñó con un coro de voces sin boca que repetía las líneas del cráneo, y al despertar descubrió, en el espejo, los mismos signos marcados sobre su piel. Intentó borrarlos con agua, luego con vino, pero los trazos se hundían cada vez más, como raíces. Al tercer día, desapareció sin dejar rastro. El cráneo fue hallado nuevamente, en el mismo sitio donde se lo había encontrado, y la inscripción dicen los pocos que se atrevieron a mirarla había cambiado. Ahora mostraba un nombre. Nadie se atrevió a pronunciarlo, pero algunos juraron que, al caer la noche, el eco del monasterio murmuraba aquel nombre en un idioma que el mundo ya había olvidado.",2.5,3.0,2.5,0.5,2,0.375,0.5,0.375,0.5,0.6901408450704225,0.3098591549295775,0.07624767601360805,0.4375,0.39247684683419065
45,5,Grok 4,"El cráneo tallado mostraba una inscripción que nadie pudo leer, sus glifos retorcidos como serpientes de obsidiana, grabados con la furia de un dios olvidado. La pieza, hallada en una cripta bajo las ruinas de un templo andino, reposaba en la mesa de don Jerónimo, arqueólogo de mirada febril, cuya bujía proyectaba sombras que danzaban como espectros sobre las paredes de adobe. El aire olía a tierra húmeda y a incienso antiguo, mientras el silencio de la noche se quebraba con el ulular lejano de un viento serrano. Don Jerónimo, con dedos temblorosos como hojas al alba, trazó los signos, sintiendo un escalofrío que le erizó la piel. «Es un lenguaje de los antiguos, un enigma que guarda la clave de un reino perdido», murmuró, mientras su aprendiz, un joven de rostro atezado, observaba con ojos dilatados por el asombro. De pronto, un crujido resonó en la estancia, y la puerta se abrió de un golpe, dejando entrar una ráfaga que apagó la llama. Una figura encapuchada, envuelta en un poncho raído, depositó un pergamino en el umbral y desapareció en la penumbra. El arqueólogo desplegó el pliego con manos ansiosas: un dibujo del cráneo, junto a un mapa que señalaba un valle donde las estrellas, según la nota, revelarían el secreto al alba. Don Jerónimo, con el corazón latiendo como tambores de guerra, supo que el cráneo no era reliquia, sino faro de una odisea donde la gloria y el abismo entrelazaban sus hilos bajo el manto de la eternidad.","El cráneo tallado mostraba una inscripción que nadie pudo leer. Su superficie, bruñida por el tiempo y el tacto de manos que ya eran polvo, brillaba con un fulgor opaco, semejante al del marfil que ha conocido demasiadas sombras. Fue hallado en las ruinas de un monasterio olvidado, bajo una losa fracturada que olía a incienso y humedad de siglos. Los aldeanos lo llevaron al doctor Melquíades, hombre de letras y supersticiones, quien lo examinó a la luz incierta de una lámpara de aceite. No es escritura humana murmuró, con voz que parecía temer el eco de sus propias palabras. La inscripción serpenteba alrededor del hueso con una cadencia casi musical, como si un pensamiento prohibido se hubiese grabado allí para resistir al olvido. Quienes la contemplaban demasiado tiempo decían sentir una leve presión en las sienes, un zumbido, un llamado remoto. Esa noche, Melquíades soñó con un coro de voces sin boca que repetía las líneas del cráneo, y al despertar descubrió, en el espejo, los mismos signos marcados sobre su piel. Intentó borrarlos con agua, luego con vino, pero los trazos se hundían cada vez más, como raíces. Al tercer día, desapareció sin dejar rastro. El cráneo fue hallado nuevamente, en el mismo sitio donde se lo había encontrado, y la inscripción dicen los pocos que se atrevieron a mirarla había cambiado. Ahora mostraba un nombre. Nadie se atrevió a pronunciarlo, pero algunos juraron que, al caer la noche, el eco del monasterio murmuraba aquel nombre en un idioma que el mundo ya había olvidado.",4.5,3.0,3.5,0.5,2,0.875,0.5,0.625,0.5,0.6374501992031872,0.36254980079681276,0.07810459730260226,0.625,0.651247034117463
46,5,Grok 4,"El cráneo tallado mostraba una inscripción que nadie pudo leer, sus glifos retorcidos como serpientes de obsidiana, grabados con la precisión de un orfebre olvidado. Reposaba sobre un altar de piedra en la cripta, donde el aire olía a musgo húmedo y a siglos de silencio. La luz de las antorchas danzaba sobre sus cuencas vacías, proyectando sombras que parecían susurrar secretos de reinos hundidos. Doña Clara, de velo negro y manos temblorosas, se inclinó sobre la reliquia, su rostro pálido reflejando el fulgor de un candelabro. «Es la llave de un enigma antiguo», murmuró Fray Gonzalo, el monje que la guiaba, su voz grave resonando contra las paredes húmedas. Sus dedos, nudosos como ramas de roble, rozaron los signos, pero el lenguaje escapaba a su saber, como un río que se pierde en la niebla. Afuera, la tormenta rugía, y un relámpago iluminó un vitral roto, revelando la figura de un caballero con una cruz ardiente. De súbito, un crujido quebró el silencio. Un desconocido, envuelto en una capa empapada, irrumpió en la cripta, portando un manuscrito polvoriento. «Estos signos», jadeó, «guían al sepulcro de un rey hereje, cuyo oro está maldito». Clara, con el corazón al galope, desdobló el pergamino: un mapa señalaba un valle oculto, donde la muerte y la gloria aguardaban, entrelazadas como amantes en un sueño febril. Así, en aquella cripta olvidada, se encendió la chispa de una búsqueda que desafiaba al tiempo y al destino.","El cráneo tallado mostraba una inscripción que nadie pudo leer. Su superficie, bruñida por el tiempo y el tacto de manos que ya eran polvo, brillaba con un fulgor opaco, semejante al del marfil que ha conocido demasiadas sombras. Fue hallado en las ruinas de un monasterio olvidado, bajo una losa fracturada que olía a incienso y humedad de siglos. Los aldeanos lo llevaron al doctor Melquíades, hombre de letras y supersticiones, quien lo examinó a la luz incierta de una lámpara de aceite. No es escritura humana murmuró, con voz que parecía temer el eco de sus propias palabras. La inscripción serpenteba alrededor del hueso con una cadencia casi musical, como si un pensamiento prohibido se hubiese grabado allí para resistir al olvido. Quienes la contemplaban demasiado tiempo decían sentir una leve presión en las sienes, un zumbido, un llamado remoto. Esa noche, Melquíades soñó con un coro de voces sin boca que repetía las líneas del cráneo, y al despertar descubrió, en el espejo, los mismos signos marcados sobre su piel. Intentó borrarlos con agua, luego con vino, pero los trazos se hundían cada vez más, como raíces. Al tercer día, desapareció sin dejar rastro. El cráneo fue hallado nuevamente, en el mismo sitio donde se lo había encontrado, y la inscripción dicen los pocos que se atrevieron a mirarla había cambiado. Ahora mostraba un nombre. Nadie se atrevió a pronunciarlo, pero algunos juraron que, al caer la noche, el eco del monasterio murmuraba aquel nombre en un idioma que el mundo ya había olvidado.",4.5,3.5,5.0,0.5,2,0.875,0.625,1.0,0.5,0.6680497925311203,0.3319502074688797,0.07576556280205993,0.75,0.7369225617793491
47,5,flax-community/gpt-2-spanisH,"El cráneo tallado mostraba una inscripción que nadie pudo leer, no porque no supieran leer, sino porque las letras cambiaban de lugar cuando se miraban. Era un objeto liviano y pesado al mismo tiempo, como si pensara. Los hombres del pueblo lo llevaron al sabio, que ya estaba muerto desde hacía meses, pero igual lo consultaron. Sobre la mesa, el cráneo emitía un zumbido que parecía una palabra, o un insecto atrapado. Uno de ellos creyó ver su propio nombre escrito, pero estaba al revés y sin vocales. Alguien intentó enterrarlo, y el agujero se llenó de agua.","El cráneo tallado mostraba una inscripción que nadie pudo leer. Su superficie, bruñida por el tiempo y el tacto de manos que ya eran polvo, brillaba con un fulgor opaco, semejante al del marfil que ha conocido demasiadas sombras. Fue hallado en las ruinas de un monasterio olvidado, bajo una losa fracturada que olía a incienso y humedad de siglos. Los aldeanos lo llevaron al doctor Melquíades, hombre de letras y supersticiones, quien lo examinó a la luz incierta de una lámpara de aceite. No es escritura humana murmuró, con voz que parecía temer el eco de sus propias palabras. La inscripción serpenteba alrededor del hueso con una cadencia casi musical, como si un pensamiento prohibido se hubiese grabado allí para resistir al olvido. Quienes la contemplaban demasiado tiempo decían sentir una leve presión en las sienes, un zumbido, un llamado remoto. Esa noche, Melquíades soñó con un coro de voces sin boca que repetía las líneas del cráneo, y al despertar descubrió, en el espejo, los mismos signos marcados sobre su piel. Intentó borrarlos con agua, luego con vino, pero los trazos se hundían cada vez más, como raíces. Al tercer día, desapareció sin dejar rastro. El cráneo fue hallado nuevamente, en el mismo sitio donde se lo había encontrado, y la inscripción dicen los pocos que se atrevieron a mirarla había cambiado. Ahora mostraba un nombre. Nadie se atrevió a pronunciarlo, pero algunos juraron que, al caer la noche, el eco del monasterio murmuraba aquel nombre en un idioma que el mundo ya había olvidado.",2.5,3.0,2.0,0.5,2,0.375,0.5,0.25,0.5,0.7959183673469388,0.20408163265306123,0.03375952824524168,0.40625,0.3813009435448722
48,5,flax-community/gpt-2-spanisH,"El cráneo tallado mostraba una inscripción que nadie pudo leer, no porque no supieran leer, sino porque las letras cambiaban de lugar cuando se miraban. Era un objeto liviano y pesado al mismo tiempo, como si pensara. Los hombres del pueblo lo llevaron al sabio, que ya estaba muerto desde hacía meses, pero igual lo consultaron. Sobre la mesa, el cráneo emitía un zumbido que parecía una palabra, o un insecto atrapado. Uno de ellos creyó ver su propio nombre escrito, pero estaba al revés y sin vocales. Alguien intentó enterrarlo, y el agujero se llenó de agua.","El cráneo tallado mostraba una inscripción que nadie pudo leer. Su superficie, bruñida por el tiempo y el tacto de manos que ya eran polvo, brillaba con un fulgor opaco, semejante al del marfil que ha conocido demasiadas sombras. Fue hallado en las ruinas de un monasterio olvidado, bajo una losa fracturada que olía a incienso y humedad de siglos. Los aldeanos lo llevaron al doctor Melquíades, hombre de letras y supersticiones, quien lo examinó a la luz incierta de una lámpara de aceite. No es escritura humana murmuró, con voz que parecía temer el eco de sus propias palabras. La inscripción serpenteba alrededor del hueso con una cadencia casi musical, como si un pensamiento prohibido se hubiese grabado allí para resistir al olvido. Quienes la contemplaban demasiado tiempo decían sentir una leve presión en las sienes, un zumbido, un llamado remoto. Esa noche, Melquíades soñó con un coro de voces sin boca que repetía las líneas del cráneo, y al despertar descubrió, en el espejo, los mismos signos marcados sobre su piel. Intentó borrarlos con agua, luego con vino, pero los trazos se hundían cada vez más, como raíces. Al tercer día, desapareció sin dejar rastro. El cráneo fue hallado nuevamente, en el mismo sitio donde se lo había encontrado, y la inscripción dicen los pocos que se atrevieron a mirarla había cambiado. Ahora mostraba un nombre. Nadie se atrevió a pronunciarlo, pero algunos juraron que, al caer la noche, el eco del monasterio murmuraba aquel nombre en un idioma que el mundo ya había olvidado.",1.5,3.5,2.5,0.0,2,0.125,0.625,0.375,0.0,0.7959183673469388,0.20408163265306123,0.03375952824524168,0.28125,0.2218919811816241
49,5,humano,"El cráneo tallado mostraba una inscripción que nadie pudo leer. Los arqueólogos lo habían desenterrado de una tumba oculta en el desierto de Atacama, y cada experto en lenguas muertas se había rendido. La calavera, hecha de un material desconocido, era extrañamente pesada y fría al tacto. La inscripción, una serie de símbolos angulares y puntos, parecía fluir sobre la superficie, como un río congelado. La Dra. Elena Ríos, una lingüista autodidacta con una fascinación por los misterios, fue la última en intentar descifrarla. A diferencia de los demás, ella no buscó patrones en otros idiomas; en cambio, sintió que debía escuchar al cráneo. Llevó el artefacto a su laboratorio y, una noche, con las luces apagadas, lo colocó sobre su mesa de trabajo. Creyó oír un susurro. No eran palabras, sino un sonido vibrante, un zumbido que se hizo más fuerte. Los símbolos de la inscripción comenzaron a emitir una luz tenue, y la voz, ahora clara, resonó en su mente: ""Busca la noche de las tres lunas y enciende el camino"". Elena no entendió las palabras, pero supo que no se trataba de un idioma. Era una frecuencia, un llamado. El cráneo no solo tenía una inscripción, sino que era un mapa estelar esperando ser activado.",,4.5,4.0,4.0,0.0,2,0.875,0.75,0.75,0.0,0.6682692307692307,0.3317307692307693,0.08263094198978019,0.59375,0.63418742169025
50,5,humano,"El cráneo tallado mostraba una inscripción que nadie pudo leer. Los arqueólogos lo habían desenterrado de una tumba oculta en el desierto de Atacama, y cada experto en lenguas muertas se había rendido. La calavera, hecha de un material desconocido, era extrañamente pesada y fría al tacto. La inscripción, una serie de símbolos angulares y puntos, parecía fluir sobre la superficie, como un río congelado. La Dra. Elena Ríos, una lingüista autodidacta con una fascinación por los misterios, fue la última en intentar descifrarla. A diferencia de los demás, ella no buscó patrones en otros idiomas; en cambio, sintió que debía escuchar al cráneo. Llevó el artefacto a su laboratorio y, una noche, con las luces apagadas, lo colocó sobre su mesa de trabajo. Creyó oír un susurro. No eran palabras, sino un sonido vibrante, un zumbido que se hizo más fuerte. Los símbolos de la inscripción comenzaron a emitir una luz tenue, y la voz, ahora clara, resonó en su mente: ""Busca la noche de las tres lunas y enciende el camino"". Elena no entendió las palabras, pero supo que no se trataba de un idioma. Era una frecuencia, un llamado. El cráneo no solo tenía una inscripción, sino que era un mapa estelar esperando ser activado.",,4.0,4.5,3.0,0.5,2,0.75,0.875,0.5,0.5,0.6682692307692307,0.3317307692307693,0.08263094198978019,0.65625,0.6393481471630714
51,6,ChatGPT,"Cuando volvió a su casa encontró la silla rota y una carta sin remitente. La madera astillada parecía murmurar el eco de un conflicto reciente, y el silencio de la estancia, pesado y cargado, contrastaba con la violencia muda del objeto caído. La carta, apoyada sobre la mesa como una hoja caída de un árbol antiguo, tenía la tinta apenas húmeda, y el papel olía a tabaco y a tiempos olvidados. La abrió con manos que temblaban, y las palabras escritas trazaban un camino incierto entre la amenaza velada y la confidencia íntima. Cada frase estaba impregnada de un cuidado extraño, como si quien la hubiera escrito hubiera querido despertar tanto temor como admiración, y en su lectura surgió la sensación de que no se trataba de un mensaje corriente, sino de un pacto secreto con un pasado que se negaba a permanecer enterrado. Al mirar alrededor, notó que la luz de la tarde se filtraba a través de las cortinas, proyectando sombras alargadas sobre las paredes, sombras que se movían lentamente, como si respiraran al ritmo del corazón de la casa. Un escalofrío recorrió su espalda; era la certeza de que alguien había estado allí, o aún peor, de que algo invisible permanecía aguardando, paciente, en cada rincón. Se sentó entonces en un banco cercano, dejando que la carta reposara sobre sus rodillas, consciente de que aquella noche no dormiría, y de que la ruptura de la silla y la tinta anónima eran apenas los primeros signos de una historia que reclamaba su atención, y cuya resolución se ocultaba entre los pliegues de lo inevitable.","Cuando volvió a su casa encontró la silla rota y una carta sin remitente. La madera, vencida por una fisura oblicua, crujía al menor roce, como si guardara en su vena más íntima el recuerdo de un peso indebido. Sobre la mesa, el sobre amarillento parecía haber dormido junto a brasas: olía a hollín y a salmuera, y presentaba, en lugar de sello, una impronta torpe de lacre con la figura de un pez coronado. No había nombre ni dirección; sólo una caligrafía altiva, inclinada hacia el abismo de la página. Dentro, la hoja estaba casi desnuda. Unas cuantas líneas dispersas, semejantes a notas marginales de un tratado extraviado, mencionaban fechas sin año, calles que ya no existían y un término que el diccionario no registraba: intersticio. Entre las líneas quedaba polvo de yeso, como si la misiva hubiese sido copiada en una pared antes de abandonarla. El hombre recorrió la casa con paso quedo. En la alacena faltaban dos tazones; el espejo del corredor devolvía un cuarto que no era el suyo; una corriente fría ascendía por la escalera y apagaba, de un soplo, la mecha de las velas. Abrió de nuevo la carta y advirtió, en el reverso, un dibujo mínimo: un rectángulo punteado, un círculo negro en la esquina inferior y una indicación en letras minúsculas: Aquí no. Se sentó no en la silla vencida, sino en el suelo, como quien renuncia a toda ceremonia y aguardó. La casa, desarbolada de sonidos, parecía hinchar sus paredes con una respiración ajena. Cuando por fin se levantó, llevó la carta al umbral. La dejó caer. Al tocar el mosaico, el papel se volvió traslúcido, revelando entre sus fibras una palabra que nadie había escrito y que, sin embargo, le pertenecía: ausente. Luego el lacre se deshizo como cera frente al mediodía. Y la casa quedó, por un instante, demasiado grande.",4.0,3.5,4.5,0.0,2,0.75,0.625,0.875,0.0,0.631578947368421,0.368421052631579,0.14138174997237032,0.5625,0.5654703690830919
52,6,ChatGPT,"Cuando volvió a su casa encontró la silla rota y una carta sin remitente. La madera astillada parecía susurrar un relato silencioso de violencia contenida, y el papel, doblado con descuido, reposaba sobre la mesa como un presagio silencioso. La luz del atardecer entraba por la ventana, dibujando sombras alargadas que trepaban por las paredes con una lentitud inquietante. Tomó la carta entre los dedos, notando el temblor que le recorría la mano, y desplegó el pliego con cuidado reverencial. Las palabras estaban escritas con tinta negra, precisa y antigua, y cada línea parecía medir el espacio entre la calma y la amenaza. Sabe usted lo que ha olvidado, decía, sin firma, sin explicación, y el corazón le dio un salto al percibir la intención velada que se escondía tras la sencillez de la frase. El aire dentro de la habitación se volvió denso; hasta el tic-tac del reloj parecía transformarse en un martilleo insistente que recordaba los pasos de alguien ausente pero cercano. La silla rota no era sino un eco de algo anterior, una advertencia hecha gesto, y la carta, una promesa de secretos que exigían atención y valor. Se inclinó sobre la mesa, contemplando las sombras y el papel, y sintió que aquella tarde ordinaria había sido el umbral hacia un laberinto invisible, donde los recuerdos, los silencios y los misterios aguardaban su movimiento, y que cada gesto, por trivial que pareciera, podía desencadenar consecuencias que la calma de su hogar jamás le habría enseñado a prever.","Cuando volvió a su casa encontró la silla rota y una carta sin remitente. La madera, vencida por una fisura oblicua, crujía al menor roce, como si guardara en su vena más íntima el recuerdo de un peso indebido. Sobre la mesa, el sobre amarillento parecía haber dormido junto a brasas: olía a hollín y a salmuera, y presentaba, en lugar de sello, una impronta torpe de lacre con la figura de un pez coronado. No había nombre ni dirección; sólo una caligrafía altiva, inclinada hacia el abismo de la página. Dentro, la hoja estaba casi desnuda. Unas cuantas líneas dispersas, semejantes a notas marginales de un tratado extraviado, mencionaban fechas sin año, calles que ya no existían y un término que el diccionario no registraba: intersticio. Entre las líneas quedaba polvo de yeso, como si la misiva hubiese sido copiada en una pared antes de abandonarla. El hombre recorrió la casa con paso quedo. En la alacena faltaban dos tazones; el espejo del corredor devolvía un cuarto que no era el suyo; una corriente fría ascendía por la escalera y apagaba, de un soplo, la mecha de las velas. Abrió de nuevo la carta y advirtió, en el reverso, un dibujo mínimo: un rectángulo punteado, un círculo negro en la esquina inferior y una indicación en letras minúsculas: Aquí no. Se sentó no en la silla vencida, sino en el suelo, como quien renuncia a toda ceremonia y aguardó. La casa, desarbolada de sonidos, parecía hinchar sus paredes con una respiración ajena. Cuando por fin se levantó, llevó la carta al umbral. La dejó caer. Al tocar el mosaico, el papel se volvió traslúcido, revelando entre sus fibras una palabra que nadie había escrito y que, sin embargo, le pertenecía: ausente. Luego el lacre se deshizo como cera frente al mediodía. Y la casa quedó, por un instante, demasiado grande.",2.5,3.0,2.5,0.5,2,0.375,0.5,0.375,0.5,0.644,0.356,0.14122693815297807,0.4375,0.3850079796385267
